timestamp,kWh fornecido
2004-10-01,2316942.0
2004-10-08,2337560.0
2004-10-15,2408833.0
2004-10-22,2349880.0
2004-10-29,2341649.0
2004-11-05,2517534.0
2004-11-12,2564619.0
2004-11-19,2375136.0
2004-11-26,2609682.0
2004-12-03,2646293.0
2004-12-10,2880884.0
2004-12-17,2986431.0
2004-12-24,2805817.0
2004-12-31,2475439.0
2005-01-07,2616112.0
2005-01-14,3104818.0
2005-01-21,3172673.0
2005-01-28,2979410.0
2005-02-04,2712881.0
2005-02-11,2752163.0
2005-02-18,2779170.0
2005-02-25,2889515.0
2005-03-04,2776940.0
2005-03-11,2741776.0
2005-03-18,2597061.0
2005-03-25,2408997.0
2005-04-01,2389106.0
2005-04-08,2286822.0
2005-04-15,2313339.0
2005-04-22,2440553.0
2005-04-29,2381980.0
2005-05-06,2344756.0
2005-05-13,2303873.0
2005-05-20,2277393.0
2005-05-27,2224139.0
2005-06-03,2741604.0
2005-06-10,2785162.0
2005-06-17,2522979.0
2005-06-24,2959540.0
2005-07-01,2591037.0
2005-07-08,2792780.0
2005-07-15,3007706.0
2005-07-22,3014238.0
2005-07-29,2960063.0
2005-08-05,2945589.0
2005-08-12,2937460.0
2005-08-19,2809094.0
2005-08-26,2719388.0
2005-09-02,2496982.0
2005-09-09,2722770.0
2005-09-16,2588306.0
2005-09-23,2512424.0
2005-09-30,2468120.0
2005-10-07,2345254.0
2005-10-14,2322536.0
2005-10-21,2482025.0
2005-10-28,2489011.0
2005-11-04,2393086.0
2005-11-11,2527678.0
2005-11-18,2689439.0
2005-11-25,2672967.0
2005-12-02,3046366.0
2005-12-09,3092473.0
2005-12-16,3131269.0
2005-12-23,2616925.0
2005-12-30,2634326.0
2006-01-06,2781240.0
2006-01-13,2828410.0
2006-01-20,2787287.0
2006-01-27,2726184.0
2006-02-03,2919327.0
2006-02-10,2902475.0
2006-02-17,2932051.0
2006-02-24,2778802.0
2006-03-03,2794452.0
2006-03-10,2529663.0
2006-03-17,2783132.0
2006-03-24,2651611.0
2006-03-31,2400454.0
2006-04-07,2400868.0
2006-04-14,2273342.0
2006-04-21,2344876.0
2006-04-28,2336965.0
2006-05-05,2343501.0
2006-05-12,2368394.0
2006-05-19,2371682.0
2006-05-26,2685463.0
2006-06-02,2503044.0
2006-06-09,2450157.0
2006-06-16,2809458.0
2006-06-23,2664862.0
2006-06-30,2562374.0
2006-07-07,2703758.0
2006-07-14,3112124.0
2006-07-21,2902666.0
2006-07-28,3243059.0
2006-08-04,2998500.0
2006-08-11,2768052.0
2006-08-18,2828752.0
2006-08-25,2854275.0
2006-09-01,2362541.0
2006-09-08,2523502.0
2006-09-15,2436182.0
2006-09-22,2375699.0
2006-09-29,2398095.0
2006-10-06,2376434.0
2006-10-13,2490808.0
2006-10-20,2614714.0
2006-10-27,2530077.0
2006-11-03,2632674.0
2006-11-10,2590383.0
2006-11-17,2645094.0
2006-11-24,2482968.0
2006-12-01,2915445.0
2006-12-08,2915267.0
2006-12-15,2709983.0
2006-12-22,2529257.0
2006-12-29,2598271.0
2007-01-05,2787769.0
2007-01-12,2805245.0
2007-01-19,3041433.0
2007-01-26,3184575.0
2007-02-02,3458586.0
2007-02-09,3347639.0
2007-02-16,3151448.0
2007-02-23,2904400.0
2007-03-02,2937132.0
2007-03-09,2602378.0
2007-03-16,2785626.0
2007-03-23,2457832.0
2007-03-30,2474920.0
2007-04-06,2759418.0
2007-04-13,2615010.0
2007-04-20,2415577.0
2007-04-27,2431056.0
2007-05-04,2470312.0
2007-05-11,2498037.0
2007-05-18,2553454.0
2007-05-25,2699092.0
2007-06-01,2710910.0
2007-06-08,2803650.0
2007-06-15,2914366.0
2007-06-22,2895815.0
2007-06-29,2598129.0
2007-07-06,2974608.0
2007-07-13,2854817.0
2007-07-20,2651312.0
2007-07-27,3043278.0
2007-08-03,3283622.0
2007-08-10,3101228.0
2007-08-17,2986231.0
2007-08-24,3124806.0
2007-08-31,2832278.0
2007-09-07,2837186.0
2007-09-14,2551966.0
2007-09-21,2819526.0
2007-09-28,2549315.0
2007-10-05,2738931.0
2007-10-12,2461330.0
2007-10-19,2474504.0
2007-10-26,2518409.0
2007-11-02,2666662.0
2007-11-09,2665607.0
2007-11-16,2615978.0
2007-11-23,2790877.0
2007-11-30,3089442.0
2007-12-07,2883620.0
2007-12-14,3136216.0
2007-12-21,2729409.0
2007-12-28,2961584.0
2008-01-04,2843412.0
2008-01-11,3040751.0
2008-01-18,3335010.0
2008-01-25,3197303.0
2008-02-01,2886572.0
2008-02-08,3160667.0
2008-02-15,3060633.0
2008-02-22,3133360.0
2008-02-29,2888478.0
2008-03-07,2922235.0
2008-03-14,2744428.0
2008-03-21,2734110.0
2008-03-28,2656637.0
2008-04-04,2522133.0
2008-04-11,2581247.0
2008-04-18,2436573.0
2008-04-25,2462277.0
2008-05-02,2431750.0
2008-05-09,2438759.0
2008-05-16,2425097.0
2008-05-23,2384107.0
2008-05-30,2688045.0
2008-06-06,3107034.0
2008-06-13,2746449.0
2008-06-20,2730305.0
2008-06-27,2692985.0
2008-07-04,2751748.0
2008-07-11,2968496.0
2008-07-18,3049068.0
2008-07-25,3017333.0
2008-08-01,3013171.0
2008-08-08,2681879.0
2008-08-15,2813313.0
2008-08-22,2857365.0
2008-08-29,2872121.0
2008-09-05,2681137.0
2008-09-12,2643718.0
2008-09-19,2566721.0
2008-09-26,2455961.0
2008-10-03,2428210.0
2008-10-10,2450195.0
2008-10-17,2538247.0
2008-10-24,2671020.0
2008-10-31,2486453.0
2008-11-07,2641052.0
2008-11-14,2864523.0
2008-11-21,2962179.0
2008-11-28,2901727.0
2008-12-05,3118770.0
2008-12-12,3001755.0
2008-12-19,2926867.0
2008-12-26,2614378.0
2009-01-02,2850713.0
2009-01-09,3163435.0
2009-01-16,3439578.0
2009-01-23,3115719.0
2009-01-30,3191888.0
2009-02-06,2694876.0
2009-02-13,2812555.0
2009-02-20,2972618.0
2009-02-27,2922445.0
2009-03-06,2418631.0
2009-03-13,2503550.0
2009-03-20,2450916.0
2009-03-27,2368168.0
2009-04-03,2460927.0
2009-04-10,2325699.0
2009-04-17,2289685.0
2009-04-24,2303703.0
2009-05-01,2188509.0
2009-05-08,2187295.0
2009-05-15,2252010.0
2009-05-22,2349424.0
2009-05-29,2299579.0
2009-06-05,2391195.0
2009-06-12,2437111.0
2009-06-19,2755617.0
2009-06-26,2464228.0
2009-07-03,2321536.0
2009-07-10,2590471.0
2009-07-17,2430032.0
2009-07-24,2571451.0
2009-07-31,2547478.0
2009-08-07,2761082.0
2009-08-14,2858528.0
2009-08-21,2590138.0
2009-08-28,2413065.0
2009-09-04,2385976.0
2009-09-11,2419761.0
2009-09-18,2459633.0
2009-09-25,2277608.0
2009-10-02,2245107.0
2009-10-09,2333929.0
2009-10-16,2424919.0
2009-10-23,2337013.0
2009-10-30,2386681.0
2009-11-06,2422542.0
2009-11-13,2396587.0
2009-11-20,2416031.0
2009-11-27,2557347.0
2009-12-04,2918391.0
2009-12-11,2938144.0
2009-12-18,2813124.0
2009-12-25,2762866.0
2010-01-01,3244133.0
2010-01-08,3271364.0
2010-01-15,2805514.0
2010-01-22,2843753.0
2010-01-29,3083504.0
2010-02-05,3096989.0
2010-02-12,3104722.0
2010-02-19,2875278.0
2010-02-26,2951631.0
2010-03-05,2621635.0
2010-03-12,2459037.0
2010-03-19,2430975.0
2010-03-26,2476157.0
2010-04-02,2232104.0
2010-04-09,2298613.0
2010-04-16,2247923.0
2010-04-23,2295429.0
2010-04-30,2342230.0
2010-05-07,2317250.0
2010-05-14,2310028.0
2010-05-21,2546503.0
2010-05-28,2630590.0
2010-06-04,2552566.0
2010-06-11,2779937.0
2010-06-18,2892265.0
2010-06-25,2769405.0
2010-07-02,2814975.0
2010-07-09,2876653.0
2010-07-16,3007861.0
2010-07-23,3093791.0
2010-07-30,2863460.0
2010-08-06,2976273.0
2010-08-13,2955516.0
2010-08-20,2738908.0
2010-08-27,2865325.0
2010-09-03,2406707.0
2010-09-10,2426919.0
2010-09-17,2537045.0
2010-09-24,2376967.0
2010-10-01,2280870.0
2010-10-08,2304202.0
2010-10-15,2319859.0
2010-10-22,2324607.0
2010-10-29,2453155.0
2010-11-05,2538979.0
2010-11-12,2528089.0
2010-11-19,2494888.0
2010-11-26,2717596.0
2010-12-03,3153251.0
2010-12-10,3220454.0
2010-12-17,3131523.0
2010-12-24,2944990.0
2010-12-31,2826787.0
2011-01-07,3274515.0
2011-01-14,3029577.0
2011-01-21,3186866.0
2011-01-28,2964837.0
2011-02-04,3074452.0
2011-02-11,2850376.0
2011-02-18,2755704.0
2011-02-25,2710610.0
2011-03-04,2735146.0
2011-03-11,2644479.0
2011-03-18,2423778.0
2011-03-25,2748438.0
2011-04-01,2523180.0
2011-04-08,2339148.0
2011-04-15,2351955.0
2011-04-22,2314684.0
2011-04-29,2340803.0
2011-05-06,2358502.0
2011-05-13,2383164.0
2011-05-20,2486642.0
2011-05-27,2647755.0
2011-06-03,2834207.0
2011-06-10,2544709.0
2011-06-17,2670676.0
2011-06-24,2601395.0
2011-07-01,2757064.0
2011-07-08,2888883.0
2011-07-15,3054412.0
2011-07-22,3156627.0
2011-07-29,3090196.0
2011-08-05,2929170.0
2011-08-12,2685784.0
2011-08-19,2777910.0
2011-08-26,2660886.0
2011-09-02,2566880.0
2011-09-09,2465107.0
2011-09-16,2339008.0
2011-09-23,2349175.0
2011-09-30,2345610.0
2011-10-07,2334087.0
2011-10-14,2344071.0
2011-10-21,2403522.0
2011-10-28,2528987.0
2011-11-04,2465139.0
2011-11-11,2501278.0
2011-11-18,2484372.0
2011-11-25,2536957.0
2011-12-02,2728560.0
2011-12-09,2839181.0
2011-12-16,2724321.0
2011-12-23,2583662.0
2011-12-30,2809598.0
2012-01-06,2731139.0
2012-01-13,3032826.0
2012-01-20,2837862.0
2012-01-27,2687607.0
2012-02-03,2768292.0
2012-02-10,2941646.0
2012-02-17,2677055.0
2012-02-24,2630591.0
2012-03-02,2639552.0
2012-03-09,2405654.0
2012-03-16,2309990.0
2012-03-23,2282555.0
2012-03-30,2255836.0
2012-04-06,2328214.0
2012-04-13,2316777.0
2012-04-20,2354464.0
2012-04-27,2415477.0
2012-05-04,2385839.0
2012-05-11,2307866.0
2012-05-18,2460614.0
2012-05-25,2689888.0
2012-06-01,2315085.0
2012-06-08,2614380.0
2012-06-15,2856611.0
2012-06-22,2755055.0
2012-06-29,2707059.0
2012-07-06,2997385.0
2012-07-13,2963877.0
2012-07-20,2909696.0
2012-07-27,2897654.0
2012-08-03,2915112.0
2012-08-10,2575757.0
2012-08-17,2528598.0
2012-08-24,2729839.0
2012-08-31,2752497.0
2012-09-07,2418039.0
2012-09-14,2276776.0
2012-09-21,2256286.0
2012-09-28,2235381.0
2012-10-05,2317546.0
2012-10-12,2283676.0
2012-10-19,2289586.0
2012-10-26,2476291.0
2012-11-02,2550271.0
2012-11-09,2522809.0
2012-11-16,2481963.0
2012-11-23,2634983.0
2012-11-30,2502796.0
2012-12-07,2650394.0
2012-12-14,2619252.0
2012-12-21,2649613.0
2012-12-28,2781347.0
2013-01-04,2793266.0
2013-01-11,2598574.0
2013-01-18,3025206.0
2013-01-25,2831038.0
2013-02-01,2996361.0
2013-02-08,2708156.0
2013-02-15,2932636.0
2013-02-22,2751041.0
2013-03-01,2855935.0
2013-03-08,2596576.0
2013-03-15,2686799.0
2013-03-22,2755533.0
2013-03-29,2478034.0
2013-04-05,2310177.0
2013-04-12,2255600.0
2013-04-19,2287278.0
2013-04-26,2248133.0
2013-05-03,2241110.0
2013-05-10,2272782.0
2013-05-17,2470945.0
2013-05-24,2307045.0
2013-05-31,2466949.0
2013-06-07,2463653.0
2013-06-14,2483374.0
2013-06-21,2778395.0
2013-06-28,2484759.0
2013-07-05,2641888.0
2013-07-12,2952210.0
2013-07-19,2775713.0
2013-07-26,2451245.0
2013-08-02,2528177.0
2013-08-09,2540490.0
2013-08-16,2493411.0
2013-08-23,2709324.0
2013-08-30,2547608.0
2013-09-06,2658882.0
2013-09-13,2238625.0
2013-09-20,2263351.0
2013-09-27,2257826.0
2013-10-04,2258804.0
2013-10-11,2170318.0
2013-10-18,2304036.0
2013-10-25,2359384.0
2013-11-01,2321613.0
2013-11-08,2577535.0
2013-11-15,2430455.0
2013-11-22,2692044.0
2013-11-29,2522594.0
2013-12-06,2877163.0
2013-12-13,2893622.0
2013-12-20,2487026.0
2013-12-27,2653444.0
2014-01-03,3203502.0
2014-01-10,2736623.0
2014-01-17,3118658.0
2014-01-24,3439826.0
2014-01-31,2902352.0
2014-02-07,3139286.0
2014-02-14,2830380.0
2014-02-21,2797924.0
2014-02-28,2977519.0
2014-03-07,2561898.0
2014-03-14,2596588.0
2014-03-21,2628069.0
2014-03-28,2379820.0
2014-04-04,2289523.0
2014-04-11,2285455.0
2014-04-18,2150602.0
2014-04-25,2195636.0
2014-05-02,2200165.0
2014-05-09,2324690.0
2014-05-16,2234422.0
2014-05-23,2312113.0
2014-05-30,2460226.0
2014-06-06,2385847.0
2014-06-13,2579384.0
2014-06-20,2642465.0
2014-06-27,2702793.0
2014-07-04,2426295.0
2014-07-11,2553341.0
2014-07-18,2537979.0
2014-07-25,2398825.0
2014-08-01,2507988.0
2014-08-08,2485192.0
2014-08-15,2553729.0
2014-08-22,2730955.0
2014-08-29,2641192.0
2014-09-05,2511927.0
2014-09-12,2182562.0
2014-09-19,2229963.0
2014-09-26,2252788.0
2014-10-03,2196429.0
2014-10-10,2200560.0
2014-10-17,2265775.0
2014-10-24,2252995.0
2014-10-31,2416576.0
2014-11-07,2470252.0
2014-11-14,2885714.0
2014-11-21,2592639.0
2014-11-28,2569502.0
2014-12-05,2723133.0
2014-12-12,2724082.0
2014-12-19,2532293.0
2014-12-26,2533196.0
2015-01-02,2933522.0
2015-01-09,3101254.0
2015-01-16,2734043.0
2015-01-23,2904251.0
2015-01-30,2925704.0
2015-02-06,2820250.0
2015-02-13,3377307.0
2015-02-20,3195369.0
2015-02-27,2941875.0
2015-03-06,2615273.0
2015-03-13,2402952.0
2015-03-20,2407308.0
2015-03-27,2473459.0
2015-04-03,2211727.0
2015-04-10,2163885.0
2015-04-17,2179658.0
2015-04-24,2222712.0
2015-05-01,2240816.0
2015-05-08,2361615.0
2015-05-15,2307532.0
2015-05-22,2287478.0
2015-05-29,2349236.0
2015-06-05,2505500.0
2015-06-12,2736183.0
2015-06-19,2668350.0
2015-06-26,2336199.0
2015-07-03,2392081.0
2015-07-10,2493383.0
