timestamp,kWh fornecido
2004-10-01,933991.0
2004-10-04,1036165.0
2004-10-07,1001623.0
2004-10-10,988201.0
2004-10-13,1043403.0
2004-10-16,1011045.0
2004-10-19,1048907.0
2004-10-22,960114.0
2004-10-25,1045902.0
2004-10-28,996294.0
2004-10-31,977181.0
2004-11-03,1070451.0
2004-11-06,1007721.0
2004-11-09,1151400.0
2004-11-12,1066452.0
2004-11-15,1134842.0
2004-11-18,1037047.0
2004-11-21,1025382.0
2004-11-24,1022503.0
2004-11-27,1075875.0
2004-11-30,1187336.0
2004-12-03,1121402.0
2004-12-06,1129482.0
2004-12-09,1142495.0
2004-12-12,1241507.0
2004-12-15,1307970.0
2004-12-18,1312334.0
2004-12-21,1258418.0
2004-12-24,1174047.0
2004-12-27,1265940.0
2004-12-30,1016321.0
2005-01-02,1060652.0
2005-01-05,1153975.0
2005-01-08,1103498.0
2005-01-11,1122935.0
2005-01-14,1198468.0
2005-01-17,1457868.0
2005-01-20,1341371.0
2005-01-23,1398857.0
2005-01-26,1348515.0
2005-01-29,1237078.0
2005-02-01,1274744.0
2005-02-04,1133942.0
2005-02-07,1152844.0
2005-02-10,1241844.0
2005-02-13,1126647.0
2005-02-16,1241963.0
2005-02-19,1148078.0
2005-02-22,1198896.0
2005-02-25,1156327.0
2005-02-28,1298282.0
2005-03-03,1228880.0
2005-03-06,1131562.0
2005-03-09,1259801.0
2005-03-12,1138879.0
2005-03-15,1194500.0
2005-03-18,1068527.0
2005-03-21,1144724.0
2005-03-24,1067199.0
2005-03-27,1035273.0
2005-03-30,1038693.0
2005-04-02,1017256.0
2005-04-05,1023492.0
2005-04-08,927862.0
2005-04-11,1011854.0
2005-04-14,995573.0
2005-04-17,982840.0
2005-04-20,1021359.0
2005-04-23,1049259.0
2005-04-26,1051967.0
2005-04-29,960366.0
2005-05-02,1073056.0
2005-05-05,992612.0
2005-05-08,986876.0
2005-05-11,1058242.0
2005-05-14,930049.0
2005-05-17,1029408.0
2005-05-20,923829.0
2005-05-23,1008819.0
2005-05-26,969156.0
2005-05-29,908773.0
2005-06-01,1037441.0
2005-06-04,1111950.0
2005-06-07,1283168.0
2005-06-10,1185823.0
2005-06-13,1237375.0
2005-06-16,1025336.0
2005-06-19,1055796.0
2005-06-22,1224462.0
2005-06-25,1246644.0
2005-06-28,1292245.0
2005-07-01,1076830.0
2005-07-04,1139457.0
2005-07-07,1108509.0
2005-07-10,1219643.0
2005-07-13,1266330.0
2005-07-16,1232757.0
2005-07-19,1347997.0
2005-07-22,1243349.0
2005-07-25,1373295.0
2005-07-28,1166275.0
2005-07-31,1266517.0
2005-08-03,1360488.0
2005-08-06,1179169.0
2005-08-09,1330797.0
2005-08-12,1273934.0
2005-08-15,1246323.0
2005-08-18,1276122.0
2005-08-21,1167943.0
2005-08-24,1175953.0
2005-08-27,1128913.0
2005-08-30,1196754.0
2005-09-02,1031513.0
2005-09-05,1076219.0
2005-09-08,1148045.0
2005-09-11,1156791.0
2005-09-14,1194130.0
2005-09-17,1038969.0
2005-09-20,1162391.0
2005-09-23,1070425.0
2005-09-26,1094037.0
2005-09-29,990856.0
2005-10-02,1070819.0
2005-10-05,1105582.0
2005-10-08,952491.0
2005-10-11,1041588.0
2005-10-14,939080.0
2005-10-17,1033474.0
2005-10-20,1015448.0
2005-10-23,1060313.0
2005-10-26,1128691.0
2005-10-29,1028625.0
2005-11-01,1087941.0
2005-11-04,965690.0
2005-11-07,1063302.0
2005-11-10,1079659.0
2005-11-13,1026466.0
2005-11-16,1209230.0
2005-11-19,1092585.0
2005-11-22,1173271.0
2005-11-25,1097512.0
2005-11-28,1144659.0
2005-12-01,1281536.0
2005-12-04,1270964.0
2005-12-07,1377421.0
2005-12-10,1267496.0
2005-12-13,1372218.0
2005-12-16,1251091.0
2005-12-19,1422659.0
2005-12-22,1218930.0
2005-12-25,1091628.0
2005-12-28,1144489.0
2005-12-31,1067535.0
2006-01-03,1186188.0
2006-01-06,1209186.0
2006-01-09,1174482.0
2006-01-12,1179891.0
2006-01-15,1197022.0
2006-01-18,1231576.0
2006-01-21,1129928.0
2006-01-24,1274852.0
2006-01-27,1116516.0
2006-01-30,1211044.0
2006-02-02,1157014.0
2006-02-05,1277380.0
2006-02-08,1316563.0
2006-02-11,1252598.0
2006-02-14,1216871.0
2006-02-17,1249145.0
2006-02-20,1281853.0
2006-02-23,1182305.0
2006-02-26,1223858.0
2006-03-01,1189577.0
2006-03-04,1180576.0
2006-03-07,1197991.0
2006-03-10,1010292.0
2006-03-13,1130681.0
2006-03-16,1139490.0
2006-03-19,1198763.0
2006-03-22,1229115.0
2006-03-25,1130577.0
2006-03-28,1125488.0
2006-03-31,952881.0
2006-04-03,1084846.0
2006-04-06,1033747.0
2006-04-09,1038200.0
2006-04-12,1011427.0
2006-04-15,925020.0
2006-04-18,1028543.0
2006-04-21,947128.0
2006-04-24,1048359.0
2006-04-27,997913.0
2006-04-30,985776.0
2006-05-03,1044057.0
2006-05-06,949294.0
2006-05-09,1052815.0
2006-05-12,961439.0
2006-05-15,1058535.0
2006-05-18,1007406.0
2006-05-21,995670.0
2006-05-24,1074469.0
2006-05-27,1043975.0
2006-05-30,1284045.0
2006-06-02,1013371.0
2006-06-05,1109042.0
2006-06-08,1070891.0
2006-06-11,1014723.0
2006-06-14,1136462.0
2006-06-17,1174200.0
2006-06-20,1243970.0
2006-06-23,1094582.0
2006-06-26,1186448.0
2006-06-29,1119783.0
2006-07-02,1111911.0
2006-07-05,1066199.0
2006-07-08,1088375.0
2006-07-11,1263696.0
