timestamp,kWh fornecido
2022-01-01,47580.48
2022-01-02,48078.72
2022-01-03,48127.68
2022-01-04,48204.0
2022-01-05,48286.08
2022-01-06,47566.08
2022-01-07,48324.96
2022-01-08,48300.48
2022-01-09,48346.56
2022-01-10,48340.8
2022-01-11,48319.2
2022-01-12,40249.44
2022-01-13,36995.04
2022-01-14,45776.159999999996
2022-01-15,45770.4
2022-01-16,45358.56
2022-01-17,45522.72
2022-01-18,45483.84
2022-01-19,45462.24
2022-01-20,45390.24
2022-01-21,45469.44
2022-01-22,45316.799999999996
2022-01-23,45522.72
2022-01-24,45597.6
2022-01-25,45594.72
2022-01-26,45650.88
2022-01-27,45609.119999999995
2022-01-28,30464.64
2022-01-29,34332.479999999996
2022-01-30,27938.88
2022-01-31,34557.12
2022-02-01,46336.32
2022-02-02,46609.92
2022-02-03,46553.76
2022-02-04,46461.6
2022-02-05,47285.28
2022-02-06,47724.48
2022-02-07,43179.84
2022-02-08,45864.0
2022-02-09,46560.96
2022-02-10,46445.76
2022-02-11,46369.44
2022-02-12,46314.72
2022-02-13,36859.68
2022-02-14,31583.52
2022-02-15,45954.72
2022-02-16,45936.0
2022-02-17,46061.28
2022-02-18,46130.4
2022-02-19,45902.88
2022-02-20,45947.52
2022-02-21,46019.520000000004
2022-02-22,46048.32
2022-02-23,46118.88
2022-02-24,46334.880000000005
2022-02-25,46399.68
2022-02-26,46272.96
2022-02-27,45951.84
2022-02-28,46258.56
2022-03-01,46357.92
2022-03-02,46202.4
2022-03-03,46025.28
2022-03-04,46173.6
2022-03-05,46179.36
2022-03-06,46051.2
2022-03-07,46010.88
2022-03-08,45920.16
2022-03-09,45779.04
2022-03-10,45637.92
2022-03-11,45728.64
2022-03-12,45580.32
2022-03-13,45548.64
2022-03-14,45604.8
2022-03-15,45551.52
2022-03-16,43688.159999999996
2022-03-17,45853.92
2022-03-18,42269.08
2022-03-19,46411.2
2022-03-20,46281.6
2022-03-21,46558.08
2022-03-22,46602.72
2022-03-23,46892.16
2022-03-24,46972.8
2022-03-25,46981.44
2022-03-26,46782.72
2022-03-27,46951.2
2022-03-28,46820.16
2022-03-29,46968.48
2022-03-30,47098.08
2022-03-31,46945.44
2022-04-01,46905.12
2022-04-02,47069.28
2022-04-03,46719.36
2022-04-04,46939.68
2022-04-05,45779.04
2022-04-06,42409.44
2022-04-07,36498.24
2022-04-08,43596.0
2022-04-09,41479.2
2022-04-10,45180.0
2022-04-11,46594.08
2022-04-12,46432.8
2022-04-13,46278.72
2022-04-14,46375.2
2022-04-15,45563.04
2022-04-16,42572.16
2022-04-17,42729.119999999995
2022-04-18,42907.68
2022-04-19,43030.079999999994
2022-04-20,43151.04
2022-04-21,43109.28
2022-04-22,45165.6
2022-04-23,47085.12
2022-04-24,47348.64
2022-04-25,47505.6
2022-04-26,47610.72
2022-04-27,46668.96
2022-04-28,40354.56
2022-04-29,37026.72
2022-04-30,42085.44
2022-05-01,39319.2
2022-05-02,33336.0
2022-05-03,48769.92
2022-05-04,48221.28
2022-05-05,48329.28
2022-05-06,48509.28
2022-05-07,48673.44
2022-05-08,48710.88
2022-05-09,46303.2
2022-05-10,44141.76
2022-05-11,44264.16
2022-05-12,44183.520000000004
2022-05-13,43951.68
2022-05-14,43996.32
2022-05-15,43778.88
2022-05-16,46958.4
2022-05-17,48002.4
2022-05-18,48035.52
2022-05-19,48101.76
2022-05-20,48132.0
2022-05-21,46166.4
2022-05-22,43843.68
2022-05-23,43742.88
2022-05-24,43774.56
2022-05-25,43752.96
2022-05-26,43679.520000000004
2022-05-27,45465.12
2022-05-28,47970.72
2022-05-29,21832.0239
2022-05-30,48502.08
2022-05-31,49129.92
2022-06-01,49521.6
2022-06-02,46674.72
2022-06-03,44114.4
2022-06-04,43984.8
2022-06-05,43827.84
2022-06-06,43761.6
2022-06-07,43761.6
2022-06-08,45231.84
2022-06-09,48778.56
2022-06-10,48985.92
2022-06-11,49020.479999999996
2022-06-12,48489.12
2022-06-13,48435.840000000004
2022-06-14,45508.32
2022-06-15,43208.64
2022-06-16,43143.84
2022-06-17,43284.96
2022-06-18,43290.72
2022-06-19,43289.28
2022-06-20,43666.56
2022-06-21,44778.24
2022-06-22,45084.96
2022-06-23,44589.6
2022-06-24,45413.28
2022-06-25,45191.52
2022-06-26,45276.48
2022-06-27,44701.92
2022-06-28,43735.68
2022-06-29,44055.36
2022-06-30,43964.64
2022-07-01,44111.52
2022-07-02,46766.88
2022-07-03,46955.52
2022-07-04,34488.0
2022-07-05,48556.8
2022-07-06,38148.479999999996
2022-07-07,45056.16
2022-07-08,44831.52
2022-07-09,45027.36
2022-07-10,44732.16
2022-07-11,42950.88
2022-07-12,42962.399999999994
2022-07-13,42805.44
2022-07-14,42536.16
2022-07-15,44064.0
2022-07-16,45172.8
2022-07-17,45082.08
2022-07-18,44710.56
2022-07-19,44379.36
2022-07-20,43911.36
2022-07-21,43135.2
2022-07-22,42006.24
2022-07-23,42469.92
2022-07-24,42458.4
2022-07-25,42400.8
2022-07-26,42811.2
2022-07-27,44922.24
2022-07-28,47011.68
2022-07-29,31415.04
2022-07-30,26130.24
2022-07-31,29724.48
2022-08-01,44388.0
2022-08-02,43725.6
2022-08-03,43331.04
2022-08-04,42593.76
2022-08-05,41546.88
2022-08-06,39288.96
2022-08-07,40196.16
2022-08-08,39902.4
2022-08-09,14359.68
2022-08-10,10169.28
2022-08-11,40053.6
2022-08-12,32162.399999999998
2022-08-13,32123.519999999997
2022-08-14,32129.28
2022-08-15,30540.96
2022-08-16,26274.24
2022-08-17,26212.32
2022-08-18,31652.64
2022-08-19,42808.32
2022-08-20,50336.64
2022-08-21,50446.08
2022-08-22,50281.92
2022-08-23,48827.52
2022-08-24,10193.76
2022-08-25,226.07999999999998
2022-08-26,14826.240000000002
2022-08-27,47763.36
2022-08-28,50119.2
