timestamp,kWh fornecido
2022-01-01,50554.08
2022-01-02,51511.68
2022-01-03,51301.44
2022-01-04,50853.6
2022-01-05,51719.04
2022-01-06,51346.08
2022-01-07,51228.0
2022-01-08,51243.84
2022-01-09,51572.159999999996
2022-01-10,51791.04
2022-01-11,51688.8
2022-01-12,43256.16
2022-01-13,40063.68
2022-01-14,51209.28
2022-01-15,50938.56
2022-01-16,51520.32
2022-01-17,52004.16
2022-01-18,51770.880000000005
2022-01-19,52020.0
2022-01-20,51858.72
2022-01-21,51641.28
2022-01-22,51524.64
2022-01-23,51338.880000000005
2022-01-24,51658.56
2022-01-25,51379.2
2022-01-26,51593.759999999995
2022-01-27,51387.84
2022-01-28,34103.52
2022-01-29,41544.0
2022-01-30,35697.6
2022-01-31,42622.56
2022-02-01,51605.28
2022-02-02,51389.28
2022-02-03,34104.96
2022-02-04,41597.28
2022-02-05,35699.04
2022-02-06,42562.08
2022-02-07,52377.12
2022-02-08,52204.32000000001
2022-02-09,52404.48
2022-02-10,52450.56
2022-02-11,52283.520000000004
2022-02-12,51991.200000000004
2022-02-13,43034.4
2022-02-14,39792.96
2022-02-15,51942.24
2022-02-16,52015.68
2022-02-17,51920.64
2022-02-18,52116.48
2022-02-19,51886.08
2022-02-20,51698.88
2022-02-21,52143.840000000004
2022-02-22,51927.840000000004
2022-02-23,52008.48
2022-02-24,51972.48
2022-02-25,52107.840000000004
2022-02-26,51799.68
2022-02-27,51324.479999999996
2022-02-28,51743.52
2022-03-01,51697.44
2022-03-02,52143.840000000004
2022-03-03,51927.840000000004
2022-03-04,52008.48
2022-03-05,51972.48
2022-03-06,52107.840000000004
2022-03-07,51799.68
2022-03-08,51324.479999999996
2022-03-09,51743.52
2022-03-10,52184.16
2022-03-11,51837.12
2022-03-12,51592.32
2022-03-13,51300.0
2022-03-14,51720.48
2022-03-15,51487.2
2022-03-16,49956.48
2022-03-17,51688.8
2022-03-18,47887.200000000004
2022-03-19,51668.64
2022-03-20,51586.56
2022-03-21,51815.520000000004
2022-03-22,52053.12
2022-03-23,51801.12
2022-03-24,51494.399999999994
2022-03-25,51930.72
2022-03-26,51683.04
2022-03-27,51524.64
2022-03-28,51877.44
2022-03-29,51549.12
2022-03-30,51851.520000000004
2022-03-31,51971.04
2022-04-01,51678.72
2022-04-02,51524.64
2022-04-03,51877.44
2022-04-04,51549.12
2022-04-05,51851.520000000004
2022-04-06,51971.04
2022-04-07,51929.280000000006
2022-04-08,51678.72
2022-04-09,51520.32
2022-04-10,51412.32
2022-04-11,51647.04
2022-04-12,51616.799999999996
2022-04-13,51760.8
2022-04-14,51707.520000000004
2022-04-15,50312.16
2022-04-16,47106.72
2022-04-17,47183.04
2022-04-18,47770.56
2022-04-19,47943.36
2022-04-20,48074.4
2022-04-21,47777.76
2022-04-22,50572.8
2022-04-23,51960.96
2022-04-24,51854.4
2022-04-25,51822.72
2022-04-26,51868.8
2022-04-27,50938.56
2022-04-28,44105.76
2022-04-29,42573.6
2022-04-30,47155.68
2022-05-01,51802.56
2022-05-02,51822.72
2022-05-03,51868.8
2022-05-04,50938.56
2022-05-05,44105.76
2022-05-06,42573.6
2022-05-07,47155.68
2022-05-08,42301.44
2022-05-09,37222.56
2022-05-10,52500.96
2022-05-11,52652.16
2022-05-12,52287.840000000004
2022-05-13,52506.72
2022-05-14,52342.56
2022-05-15,49806.72
2022-05-16,48009.6
2022-05-17,48221.28
2022-05-18,47937.6
2022-05-19,48172.32
2022-05-20,47842.56
2022-05-21,47721.6
2022-05-22,51851.52
2022-05-23,52224.48
2022-05-24,52640.64
2022-05-25,52382.880000000005
2022-05-26,52714.08
2022-05-27,49462.56
2022-05-28,47774.880000000005
2022-05-29,48193.92
2022-05-30,47839.68
2022-05-31,48178.08
2022-06-01,47858.4
2022-06-02,50450.4
2022-06-03,48381.12
2022-06-04,30025.440000000002
2022-06-05,52927.200000000004
2022-06-06,52836.48
2022-06-07,53275.68
2022-06-08,51582.24
2022-06-09,52536.96
2022-06-10,52657.920000000006
2022-06-11,52336.8
2022-06-12,52112.16
2022-06-13,52547.04
2022-06-14,48640.32
2022-06-15,47508.48
2022-06-16,46900.8
2022-06-17,47304.0
2022-06-18,46876.32
2022-06-19,46954.08
2022-06-20,48378.24
2022-06-21,49209.12
2022-06-22,49674.24
2022-06-23,49151.520000000004
2022-06-24,49762.08
2022-06-25,49275.36
2022-06-26,49275.36
2022-06-27,48813.119999999995
2022-06-28,47895.840000000004
2022-06-29,48258.72
2022-06-30,48336.48
2022-07-01,48428.64
2022-07-02,51351.840000000004
2022-07-03,36139.68
2022-07-04,51959.520000000004
2022-07-05,50934.24
2022-07-06,44508.96
2022-07-07,51701.76
2022-07-08,52339.68
2022-07-09,51923.520000000004
2022-07-10,50387.04
2022-07-11,49605.12
2022-07-12,49148.64
2022-07-13,49550.4
2022-07-14,49190.4
2022-07-15,52200.0
2022-07-16,52113.600000000006
2022-07-17,52145.28
2022-07-18,52708.32
2022-07-19,52552.8
2022-07-20,52760.16
2022-07-21,50934.24
2022-07-22,51176.16
2022-07-23,51115.68
2022-07-24,51104.16
2022-07-25,51428.159999999996
2022-07-26,51710.4
2022-07-27,51779.520000000004
2022-07-28,50253.12
2022-07-29,35460.0
2022-07-30,34744.32
2022-07-31,43151.04
2022-08-01,51717.6
2022-08-02,51782.4
2022-08-03,50306.4
2022-08-04,35461.44
2022-08-05,34866.72
2022-08-06,42972.48
2022-08-07,52777.44
2022-08-08,54938.880000000005
2022-08-09,918.72
2022-08-10,31122.72
2022-08-11,38761.92
2022-08-12,38046.24
2022-08-13,37612.8
2022-08-14,37582.56
2022-08-15,29040.48
2022-08-16,37314.72
2022-08-17,30512.16
2022-08-18,37293.12
2022-08-19,52139.52
2022-08-20,52578.72
2022-08-21,52299.36
2022-08-22,52891.2
2022-08-23,48512.16
2022-08-24,1471.68
2022-08-25,10380.960000000001
2022-08-26,33536.16
2022-08-27,52477.92
2022-08-28,51740.64
2022-08-29,48867.84
2022-08-30,51017.76
2022-08-31,51373.44
2022-09-01,33791.04
2022-09-02,52477.92
2022-09-03,51740.64
2022-09-04,48867.84
2022-09-05,51017.76
2022-09-06,51373.44
2022-09-07,51840.0
2022-09-08,51660.0
2022-09-09,40093.92
2022-09-10,37830.24
2022-09-11,51779.52
2022-09-12,32093.28
