timestamp,kWh fornecido
2022-01-07,336168.0
2022-01-14,316327.68
2022-01-21,318457.44
2022-01-28,303756.48
2022-02-04,282790.08
2022-02-11,323429.76
2022-02-18,298840.32
2022-02-25,322771.68
2022-03-04,323242.56
2022-03-11,321307.2
2022-03-18,314096.44
2022-03-25,326700.0
2022-04-01,328471.2
2022-04-08,309011.04
2022-04-15,317903.04
2022-04-22,302664.96
2022-04-29,313600.32
2022-05-06,308570.4
2022-05-13,320228.64
2022-05-20,327005.28
2022-05-27,310425.12
2022-06-03,307745.4639
2022-06-10,318332.16
2022-06-17,321091.2
2022-06-24,310112.64
2022-07-01,311037.12
2022-07-08,304803.36
2022-07-15,305078.4
2022-07-22,308397.6
2022-07-29,293489.28
2022-08-05,271440.0
2022-08-12,216132.48
2022-08-19,221741.28
2022-08-26,225138.24
2022-09-02,341161.92
2022-09-09,337590.72
2022-09-16,298477.44
2022-09-23,343643.04
2022-09-30,320853.78390000004
2022-10-07,314310.24
2022-10-14,339230.88
2022-10-21,344584.8
2022-10-28,343339.2
2022-11-04,334605.6
2022-11-11,341566.56
2022-11-18,325241.28
2022-11-25,329954.4
2022-12-02,300438.72
2022-12-09,291320.64
2022-12-16,315060.48
2022-12-23,320290.56
2022-12-30,332834.4
2023-01-06,47275.200000000004
