timestamp,kWh fornecido
2021-01-07,892576.8
2021-01-14,894029.4
2021-01-21,892463.4
2021-01-28,882127.8
2021-02-04,889029.0
2021-02-11,885308.4
2021-02-18,870868.8
2021-02-25,841131.0
2021-03-04,843420.6
2021-03-11,848599.2
2021-03-18,847594.8
2021-03-25,832399.2
2021-04-01,838706.4
2021-04-08,841617.0
2021-04-15,820000.8
2021-04-22,863692.2
2021-04-29,864097.2
2021-05-06,832042.8
2021-05-13,881938.8
2021-05-20,852060.6
2021-05-27,853961.4
2021-06-03,850743.0
2021-06-10,845532.0
2021-06-17,846120.6
2021-06-24,835963.2
2021-07-01,844657.2
2021-07-08,842248.8
2021-07-15,844290.0
2021-07-22,844597.8
2021-07-29,828343.8
2021-08-05,840429.0
2021-08-12,838701.0
2021-08-19,830660.4
2021-08-26,766854.0
2021-09-02,818796.6
2021-09-09,828138.6
2021-09-16,828651.6
2021-09-23,832393.8
2021-09-30,831222.0
2021-10-07,831751.2
2021-10-14,831805.2
2021-10-21,827058.6
2021-10-28,831664.8
2021-11-04,827496.0
2021-11-11,832539.6
2021-11-18,834397.2
2021-11-25,834861.6
2021-12-02,808898.4
2021-12-09,850937.4
2021-12-16,846568.8
2021-12-23,841379.4
2021-12-30,855711.0
2022-01-06,123800.4
