timestamp,kWh fornecido
2023-10-01 00:00:00,0.0
2023-10-02 12:00:00,0.0
2023-10-04 00:00:00,1091.88
2023-10-05 12:00:00,22741.56
2023-10-07 00:00:00,24886.079999999998
2023-10-08 12:00:00,26672.76
2023-10-10 00:00:00,31517.28
2023-10-11 12:00:00,31531.32
2023-10-13 00:00:00,31530.24
2023-10-14 12:00:00,31484.16
2023-10-16 00:00:00,31451.4
2023-10-17 12:00:00,31444.920000000002
2023-10-19 00:00:00,31434.12
2023-10-20 12:00:00,31359.6
2023-10-22 00:00:00,22692.6
2023-10-23 12:00:00,31468.32
2023-10-25 00:00:00,31460.04
2023-10-26 12:00:00,18094.68
2023-10-28 00:00:00,31384.44
2023-10-29 12:00:00,31360.68
2023-10-31 00:00:00,31327.2
2023-11-01 12:00:00,31336.920000000002
2023-11-03 00:00:00,31353.84
2023-11-04 12:00:00,31337.64
2023-11-06 00:00:00,31128.48
2023-11-07 12:00:00,30670.2
2023-11-09 00:00:00,31423.68
2023-11-10 12:00:00,31726.08
2023-11-12 00:00:00,31692.6
2023-11-13 12:00:00,31700.88
2023-11-15 00:00:00,31431.239999999998
2023-11-16 12:00:00,31702.68
2023-11-18 00:00:00,31696.56
2023-11-19 12:00:00,31693.32
2023-11-21 00:00:00,22129.56
2023-11-22 12:00:00,31797.72
2023-11-24 00:00:00,31466.88
2023-11-25 12:00:00,30556.8
2023-11-27 00:00:00,31217.76
2023-11-28 12:00:00,31988.52
2023-11-30 00:00:00,31977.72
2023-12-01 12:00:00,31958.64
2023-12-03 00:00:00,31938.84
2023-12-04 12:00:00,31947.84
2023-12-06 00:00:00,31870.44
2023-12-07 12:00:00,31877.64
2023-12-09 00:00:00,31851.72
2023-12-10 12:00:00,31644.72
2023-12-12 00:00:00,27281.88
2023-12-13 12:00:00,31821.84
2023-12-15 00:00:00,31768.920000000002
2023-12-16 12:00:00,31686.12
2023-12-18 00:00:00,31637.88
2023-12-19 12:00:00,30338.28
2023-12-21 00:00:00,30690.0
2023-12-22 12:00:00,31702.68
2023-12-24 00:00:00,31694.76
2023-12-25 12:00:00,31455.36
2023-12-27 00:00:00,31662.0
2023-12-28 12:00:00,31661.64
2023-12-30 00:00:00,31391.28
2023-12-31 12:00:00,31624.92
2024-01-02 00:00:00,31228.559999999998
2024-01-03 12:00:00,31675.68
2024-01-05 00:00:00,31642.56
2024-01-06 12:00:00,31604.76
2024-01-08 00:00:00,31588.92
2024-01-09 12:00:00,30765.96
2024-01-11 00:00:00,31148.28
2024-01-12 12:00:00,31155.12
2024-01-14 00:00:00,31091.04
2024-01-15 12:00:00,31265.28
2024-01-17 00:00:00,31248.0
2024-01-18 12:00:00,31243.68
2024-01-20 00:00:00,27668.88
2024-01-21 12:00:00,27059.04
2024-01-23 00:00:00,31298.04
2024-01-24 12:00:00,26889.12
2024-01-26 00:00:00,30298.32
2024-01-27 12:00:00,31347.0
2024-01-29 00:00:00,30973.32
2024-01-30 12:00:00,25747.2
2024-02-01 00:00:00,31131.72
2024-02-02 12:00:00,31111.920000000002
2024-02-04 00:00:00,31111.920000000002
2024-02-05 12:00:00,30738.600000000002
2024-02-07 00:00:00,31378.32
2024-02-08 12:00:00,29685.6
2024-02-10 00:00:00,30761.28
2024-02-11 12:00:00,31122.36
2024-02-13 00:00:00,31099.32
2024-02-14 12:00:00,31085.28
2024-02-16 00:00:00,30424.32
2024-02-17 12:00:00,31076.64
2024-02-19 00:00:00,31057.2
2024-02-20 12:00:00,31064.76
2024-02-22 00:00:00,31053.24
2024-02-23 12:00:00,31057.56
2024-02-25 00:00:00,31052.16
2024-02-26 12:00:00,31055.04
2024-02-28 00:00:00,31075.2
2024-02-29 12:00:00,31085.28
2024-03-02 00:00:00,31104.36
2024-03-03 12:00:00,31121.64
2024-03-05 00:00:00,31128.12
2024-03-06 12:00:00,31123.8
2024-03-08 00:00:00,31088.52
2024-03-09 12:00:00,31084.56
2024-03-11 00:00:00,31062.6
2024-03-12 12:00:00,6855.12
2024-03-14 00:00:00,31413.239999999998
2024-03-15 12:00:00,31381.2
2024-03-17 00:00:00,31342.32
2024-03-18 12:00:00,31334.4
2024-03-20 00:00:00,31320.72
2024-03-21 12:00:00,31118.76
2024-03-23 00:00:00,30625.2
2024-03-24 12:00:00,31161.6
2024-03-26 00:00:00,31118.04
2024-03-27 12:00:00,31150.08
2024-03-29 00:00:00,28788.84
2024-03-30 12:00:00,25241.4
2024-04-01 00:00:00,31238.28
2024-04-02 12:00:00,21430.8
2024-04-04 00:00:00,30535.2
2024-04-05 12:00:00,28420.920000000002
2024-04-07 00:00:00,31145.4
2024-04-08 12:00:00,31122.36
2024-04-10 00:00:00,31082.76
2024-04-11 12:00:00,31078.079999999998
2024-04-13 00:00:00,31065.84
2024-04-14 12:00:00,31064.76
2024-04-16 00:00:00,31044.24
2024-04-17 12:00:00,29216.88
2024-04-19 00:00:00,30545.64
2024-04-20 12:00:00,31537.8
2024-04-22 00:00:00,31516.92
2024-04-23 12:00:00,31377.96
2024-04-25 00:00:00,31138.2
2024-04-26 12:00:00,31161.6
2024-04-28 00:00:00,31169.16
2024-04-29 12:00:00,30651.48
2024-05-01 00:00:00,27897.84
2024-05-02 12:00:00,30006.36
2024-05-04 00:00:00,30225.6
2024-05-05 12:00:00,30313.8
2024-05-07 00:00:00,27587.52
2024-05-08 12:00:00,28749.6
2024-05-10 00:00:00,28700.28
2024-05-11 12:00:00,28625.04
2024-05-13 00:00:00,28762.2
2024-05-14 12:00:00,28822.32
2024-05-16 00:00:00,19979.64
2024-05-17 12:00:00,32989.68
2024-05-19 00:00:00,33120.0
2024-05-20 12:00:00,33128.64
2024-05-22 00:00:00,32313.6
2024-05-23 12:00:00,32969.88
2024-05-25 00:00:00,32911.92
2024-05-26 12:00:00,32925.24
2024-05-28 00:00:00,33154.92
2024-05-29 12:00:00,32783.04
2024-05-31 00:00:00,32776.56
2024-06-01 12:00:00,32741.64
2024-06-03 00:00:00,32702.04
2024-06-04 12:00:00,32652.72
2024-06-06 00:00:00,32284.44
2024-06-07 12:00:00,33163.2
2024-06-09 00:00:00,33130.08
2024-06-10 12:00:00,33299.64
2024-06-12 00:00:00,32941.08
2024-06-13 12:00:00,33530.4
2024-06-15 00:00:00,33549.48
2024-06-16 12:00:00,33533.64
2024-06-18 00:00:00,33466.68
2024-06-19 12:00:00,33473.52
2024-06-21 00:00:00,31947.12
2024-06-22 12:00:00,32700.96
2024-06-24 00:00:00,32966.28
2024-06-25 12:00:00,32965.2
2024-06-27 00:00:00,33629.04
2024-06-28 12:00:00,33734.16
2024-06-30 00:00:00,33727.32
2024-07-01 12:00:00,33693.48
2024-07-03 00:00:00,33424.2
2024-07-04 12:00:00,24954.12
2024-07-06 00:00:00,34378.56
2024-07-07 12:00:00,34316.64
2024-07-09 00:00:00,34255.44
2024-07-10 12:00:00,31332.96
2024-07-12 00:00:00,33415.56
2024-07-13 12:00:00,30627.72
2024-07-15 00:00:00,27434.52
2024-07-16 12:00:00,34271.28
2024-07-18 00:00:00,34300.08
2024-07-19 12:00:00,34294.68
2024-07-21 00:00:00,34293.24
2024-07-22 12:00:00,31523.399999999998
2024-07-24 00:00:00,34451.28
2024-07-25 12:00:00,33395.04
2024-07-27 00:00:00,34493.04
2024-07-28 12:00:00,34457.04
2024-07-30 00:00:00,34425.0
2024-07-31 12:00:00,34355.88
2024-08-02 00:00:00,34351.92
2024-08-03 12:00:00,33884.28
2024-08-05 00:00:00,31917.96
2024-08-06 12:00:00,7588.8
