timestamp,kWh fornecido
2023-10-01 00:00:00,0.0
2023-10-01 04:00:00,0.0
2023-10-01 08:00:00,0.0
2023-10-01 12:00:00,0.0
2023-10-01 16:00:00,0.0
2023-10-01 20:00:00,0.0
2023-10-02 00:00:00,0.0
2023-10-02 04:00:00,0.0
2023-10-02 08:00:00,0.0
2023-10-02 12:00:00,0.0
2023-10-02 16:00:00,0.0
2023-10-02 20:00:00,0.0
2023-10-03 00:00:00,0.0
2023-10-03 04:00:00,0.0
2023-10-03 08:00:00,0.0
2023-10-03 12:00:00,0.0
2023-10-03 16:00:00,0.0
2023-10-03 20:00:00,0.0
2023-10-04 00:00:00,0.0
2023-10-04 04:00:00,0.0
2023-10-04 08:00:00,0.0
2023-10-04 12:00:00,0.0
2023-10-04 16:00:00,0.0
2023-10-04 20:00:00,0.0
2023-10-05 00:00:00,0.0
2023-10-05 04:00:00,0.0
2023-10-05 08:00:00,1091.88
2023-10-05 12:00:00,3247.2
2023-10-05 16:00:00,3244.6800000000003
2023-10-05 20:00:00,3243.6000000000004
2023-10-06 00:00:00,3242.52
2023-10-06 04:00:00,3243.96
2023-10-06 08:00:00,3240.36
2023-10-06 12:00:00,3228.12
2023-10-06 16:00:00,25.92
2023-10-06 20:00:00,25.200000000000003
2023-10-07 00:00:00,1086.8400000000001
2023-10-07 04:00:00,2331.0
2023-10-07 08:00:00,2300.76
2023-10-07 12:00:00,3202.56
2023-10-07 16:00:00,3204.7200000000003
2023-10-07 20:00:00,3193.92
2023-10-08 00:00:00,3187.7999999999997
2023-10-08 04:00:00,3190.3199999999997
2023-10-08 08:00:00,3188.16
2023-10-08 12:00:00,3188.88
2023-10-08 16:00:00,3193.92
2023-10-08 20:00:00,3038.4
2023-10-09 00:00:00,1563.8400000000001
2023-10-09 04:00:00,2292.12
2023-10-09 08:00:00,2936.88
2023-10-09 12:00:00,3485.16
2023-10-09 16:00:00,3486.24
2023-10-09 20:00:00,3487.3199999999997
2023-10-10 00:00:00,3486.96
2023-10-10 04:00:00,3488.76
2023-10-10 08:00:00,3504.96
2023-10-10 12:00:00,3504.96
2023-10-10 16:00:00,3505.6800000000003
2023-10-10 20:00:00,3508.56
2023-10-11 00:00:00,3508.56
2023-10-11 04:00:00,3507.12
2023-10-11 08:00:00,3501.7200000000003
2023-10-11 12:00:00,3500.64
2023-10-11 16:00:00,3506.04
2023-10-11 20:00:00,3507.84
2023-10-12 00:00:00,3505.32
2023-10-12 04:00:00,3505.32
2023-10-12 08:00:00,3497.04
2023-10-12 12:00:00,3499.92
2023-10-12 16:00:00,3503.88
2023-10-12 20:00:00,3505.32
2023-10-13 00:00:00,3506.04
2023-10-13 04:00:00,3507.48
2023-10-13 08:00:00,3499.56
2023-10-13 12:00:00,3500.2799999999997
2023-10-13 16:00:00,3503.88
2023-10-13 20:00:00,3503.52
2023-10-14 00:00:00,3504.96
2023-10-14 04:00:00,3506.4
2023-10-14 08:00:00,3498.12
2023-10-14 12:00:00,3498.48
2023-10-14 16:00:00,3501.36
2023-10-14 20:00:00,3502.8
2023-10-15 00:00:00,3503.52
2023-10-15 04:00:00,3502.08
2023-10-15 08:00:00,3492.0
2023-10-15 12:00:00,3491.64
2023-10-15 16:00:00,3495.24
2023-10-15 20:00:00,3497.04
2023-10-16 00:00:00,3495.6
2023-10-16 04:00:00,3493.08
2023-10-16 08:00:00,3494.16
2023-10-16 12:00:00,3491.2799999999997
2023-10-16 16:00:00,3494.52
2023-10-16 20:00:00,3495.2400000000002
2023-10-17 00:00:00,3495.6000000000004
2023-10-17 04:00:00,3494.52
2023-10-17 08:00:00,3497.4
2023-10-17 12:00:00,3493.44
2023-10-17 16:00:00,3494.16
2023-10-17 20:00:00,3497.76
2023-10-18 00:00:00,3496.6800000000003
2023-10-18 04:00:00,3494.16
2023-10-18 08:00:00,3490.56
2023-10-18 12:00:00,3491.2799999999997
2023-10-18 16:00:00,3492.0
2023-10-18 20:00:00,3494.88
2023-10-19 00:00:00,3495.6000000000004
2023-10-19 04:00:00,3494.16
2023-10-19 08:00:00,3491.64
2023-10-19 12:00:00,3490.56
2023-10-19 16:00:00,3493.44
2023-10-19 20:00:00,3488.7599999999998
2023-10-20 00:00:00,3495.6000000000004
2023-10-20 04:00:00,3493.08
2023-10-20 08:00:00,3491.2799999999997
2023-10-20 12:00:00,3490.2
2023-10-20 16:00:00,3492.36
2023-10-20 20:00:00,3493.8
2023-10-21 00:00:00,3481.2
2023-10-21 04:00:00,3480.84
2023-10-21 08:00:00,3477.6
2023-10-21 12:00:00,3476.16
2023-10-21 16:00:00,3482.2799999999997
2023-10-21 20:00:00,3485.16
2023-10-22 00:00:00,3183.12
2023-10-22 04:00:00,11.88
2023-10-22 08:00:00,8.64
2023-10-22 12:00:00,2003.76
2023-10-22 16:00:00,3494.52
2023-10-22 20:00:00,3499.56
2023-10-23 00:00:00,3500.2799999999997
2023-10-23 04:00:00,3496.32
2023-10-23 08:00:00,3494.52
2023-10-23 12:00:00,3493.44
2023-10-23 16:00:00,3495.96
2023-10-23 20:00:00,3496.32
2023-10-24 00:00:00,3496.32
2023-10-24 04:00:00,3497.4
2023-10-24 08:00:00,3497.04
2023-10-24 12:00:00,3494.52
2023-10-24 16:00:00,3498.48
2023-10-24 20:00:00,3498.84
2023-10-25 00:00:00,3497.76
2023-10-25 04:00:00,3495.6000000000004
2023-10-25 08:00:00,3495.96
2023-10-25 12:00:00,3494.52
2023-10-25 16:00:00,3497.04
2023-10-25 20:00:00,3494.88
2023-10-26 00:00:00,3494.88
2023-10-26 04:00:00,3493.08
2023-10-26 08:00:00,3496.32
2023-10-26 12:00:00,2090.16
2023-10-26 16:00:00,25.92
2023-10-26 20:00:00,25.560000000000002
2023-10-27 00:00:00,25.200000000000003
2023-10-27 04:00:00,1981.44
2023-10-27 08:00:00,3483.36
2023-10-27 12:00:00,3485.52
2023-10-27 16:00:00,3488.76
2023-10-27 20:00:00,3488.7599999999998
2023-10-28 00:00:00,3488.7599999999998
2023-10-28 04:00:00,3485.88
2023-10-28 08:00:00,3487.68
2023-10-28 12:00:00,3486.6
2023-10-28 16:00:00,3489.48
2023-10-28 20:00:00,3491.2799999999997
2023-10-29 00:00:00,3486.96
2023-10-29 04:00:00,3485.88
2023-10-29 08:00:00,3481.92
2023-10-29 12:00:00,3481.2
2023-10-29 16:00:00,3484.8
2023-10-29 20:00:00,3487.3199999999997
2023-10-30 00:00:00,3490.56
2023-10-30 04:00:00,3488.4
2023-10-30 08:00:00,3480.84
2023-10-30 12:00:00,3480.84
2023-10-30 16:00:00,3483.72
2023-10-30 20:00:00,3483.0
2023-10-31 00:00:00,3483.0
2023-10-31 04:00:00,3480.84
2023-10-31 08:00:00,3479.4
2023-10-31 12:00:00,3478.3199999999997
2023-10-31 16:00:00,3481.56
2023-10-31 20:00:00,3481.2
2023-11-01 00:00:00,3480.84
2023-11-01 04:00:00,3480.48
2023-11-01 08:00:00,3481.56
2023-11-01 12:00:00,3475.08
2023-11-01 16:00:00,3481.92
2023-11-01 20:00:00,3484.08
2023-11-02 00:00:00,3483.7200000000003
2023-11-02 04:00:00,3483.7200000000003
2023-11-02 08:00:00,3482.28
2023-11-02 12:00:00,3480.48
2023-11-02 16:00:00,3482.28
2023-11-02 20:00:00,3483.36
2023-11-03 00:00:00,3486.24
2023-11-03 04:00:00,3484.08
2023-11-03 08:00:00,3482.6400000000003
2023-11-03 12:00:00,3481.2
2023-11-03 16:00:00,3483.7200000000003
2023-11-03 20:00:00,3484.44
2023-11-04 00:00:00,3484.44
2023-11-04 04:00:00,3484.08
2023-11-04 08:00:00,3483.0
2023-11-04 12:00:00,3479.76
2023-11-04 16:00:00,3482.6400000000003
2023-11-04 20:00:00,3483.72
2023-11-05 00:00:00,3483.0
2023-11-05 04:00:00,3484.08
2023-11-05 08:00:00,3482.64
2023-11-05 12:00:00,3477.24
2023-11-05 16:00:00,3480.48
2023-11-05 20:00:00,3484.08
2023-11-06 00:00:00,3482.28
2023-11-06 04:00:00,3480.84
2023-11-06 08:00:00,3479.76
2023-11-06 12:00:00,3478.3199999999997
2023-11-06 16:00:00,3483.0
2023-11-06 20:00:00,3485.16
2023-11-07 00:00:00,3486.24
2023-11-07 04:00:00,3485.52
2023-11-07 08:00:00,3267.36
2023-11-07 12:00:00,2763.36
2023-11-07 16:00:00,3493.08
2023-11-07 20:00:00,3492.0
2023-11-08 00:00:00,3489.48
2023-11-08 04:00:00,3486.24
2023-11-08 08:00:00,3484.44
2023-11-08 12:00:00,3484.8
2023-11-08 16:00:00,3486.96
2023-11-08 20:00:00,3489.84
2023-11-09 00:00:00,3487.3199999999997
2023-11-09 04:00:00,3485.52
2023-11-09 08:00:00,3279.96
2023-11-09 12:00:00,3526.2
2023-11-09 16:00:00,3529.08
2023-11-09 20:00:00,3530.16
2023-11-10 00:00:00,3531.2400000000002
2023-11-10 04:00:00,3528.36
2023-11-10 08:00:00,3525.84
2023-11-10 12:00:00,3523.3199999999997
2023-11-10 16:00:00,3528.7200000000003
2023-11-10 20:00:00,3529.08
2023-11-11 00:00:00,3530.16
2023-11-11 04:00:00,3526.56
2023-11-11 08:00:00,3521.16
2023-11-11 12:00:00,3518.6400000000003
2023-11-11 16:00:00,3523.3199999999997
2023-11-11 20:00:00,3525.12
2023-11-12 00:00:00,3524.7599999999998
2023-11-12 04:00:00,3524.7599999999998
2023-11-12 08:00:00,3518.28
