timestamp,kWh fornecido
2023-10-01,349.0383333333333
2023-10-03,
2023-10-05,
2023-10-07,
2023-10-09,874.8116666666667
2023-10-11,
2023-10-13,
2023-10-15,
2023-10-17,
2023-10-19,770.8766666666667
2023-10-21,
2023-10-23,
2023-10-25,
2023-10-27,870.8366666666666
2023-10-29,
2023-10-31,
2023-11-02,
2023-11-04,
2023-11-06,871.9533333333334
2023-11-08,
2023-11-10,
2023-11-12,
2023-11-14,835.4216666666666
2023-11-16,
2023-11-18,
2023-11-20,
2023-11-22,
2023-11-24,875.77
2023-11-26,
2023-11-28,
2023-11-30,
2023-12-02,884.8666666666667
2023-12-04,
2023-12-06,
2023-12-08,
2023-12-10,
2023-12-12,854.3283333333334
2023-12-14,
2023-12-16,
2023-12-18,
2023-12-20,874.3816666666667
2023-12-22,
2023-12-24,
2023-12-26,
2023-12-28,
2023-12-30,875.7766666666666
2024-01-01,
2024-01-03,
2024-01-05,
2024-01-07,865.8083333333333
2024-01-09,
2024-01-11,
2024-01-13,
2024-01-15,
2024-01-17,812.0683333333333
2024-01-19,
2024-01-21,
2024-01-23,
2024-01-25,836.1550000000001
2024-01-27,
2024-01-29,
2024-01-31,
2024-02-02,
2024-02-04,855.5466666666666
2024-02-06,
2024-02-08,
2024-02-10,
2024-02-12,860.2199999999999
2024-02-14,
2024-02-16,
2024-02-18,
2024-02-20,
2024-02-22,862.8633333333332
2024-02-24,
2024-02-26,
2024-02-28,
2024-03-01,864.125
2024-03-03,
2024-03-05,
2024-03-07,
2024-03-09,
2024-03-11,756.43
2024-03-13,
2024-03-15,
2024-03-17,
2024-03-19,863.4000000000001
2024-03-21,
2024-03-23,
2024-03-25,
2024-03-27,
2024-03-29,766.9233333333333
2024-03-31,
2024-04-02,
2024-04-04,
2024-04-06,863.7
2024-04-08,
2024-04-10,
2024-04-12,
2024-04-14,
2024-04-16,857.59
2024-04-18,
2024-04-20,
2024-04-22,
2024-04-24,842.7066666666666
2024-04-26,
2024-04-28,
2024-04-30,
2024-05-02,
2024-05-04,806.49
2024-05-06,
2024-05-08,
2024-05-10,
2024-05-12,818.5300000000001
2024-05-14,
2024-05-16,
2024-05-18,
2024-05-20,
2024-05-22,912.3083333333333
2024-05-24,
2024-05-26,
2024-05-28,
2024-05-30,908.8916666666667
2024-06-01,
2024-06-03,
2024-06-05,
2024-06-07,
2024-06-09,925.8533333333334
2024-06-11,
2024-06-13,
2024-06-15,
2024-06-17,914.4433333333333
2024-06-19,
2024-06-21,
2024-06-23,
2024-06-25,
2024-06-27,894.27
2024-06-29,
2024-07-01,
2024-07-03,
2024-07-05,918.1799999999998
2024-07-07,
2024-07-09,
2024-07-11,
2024-07-13,
2024-07-15,907.95
2024-07-17,
2024-07-19,
2024-07-21,
2024-07-23,951.7466666666666
2024-07-25,
2024-07-27,
2024-07-29,
2024-07-31,
2024-08-02,897.858
