timestamp,kWh fornecido
2023-10-01,233.05499999999998
2023-10-03,
2023-10-05,
2023-10-07,841.1935714285713
2023-10-09,
2023-10-11,
2023-10-13,
2023-10-15,873.0450000000001
2023-10-17,
2023-10-19,
2023-10-21,741.9364285714286
2023-10-23,
2023-10-25,
2023-10-27,
2023-10-29,870.7114285714285
2023-10-31,
2023-11-02,
2023-11-04,868.095
2023-11-06,
2023-11-08,
2023-11-10,
2023-11-12,878.9142857142857
2023-11-14,
2023-11-16,
2023-11-18,822.6942857142857
2023-11-20,
2023-11-22,
2023-11-24,
2023-11-26,875.8371428571429
2023-11-28,
2023-11-30,
2023-12-02,886.1507142857143
2023-12-04,
2023-12-06,
2023-12-08,
2023-12-10,855.4221428571428
2023-12-12,
2023-12-14,
2023-12-16,865.92
2023-12-18,
2023-12-20,
2023-12-22,
2023-12-24,876.9257142857142
2023-12-26,
2023-12-28,
2023-12-30,876.4971428571428
2024-01-01,
2024-01-03,
2024-01-05,
2024-01-07,867.4092857142857
2024-01-09,
2024-01-11,
2024-01-13,852.6942857142857
2024-01-15,
2024-01-17,
2024-01-19,
2024-01-21,805.0971428571429
2024-01-23,
2024-01-25,
2024-01-27,832.5214285714285
2024-01-29,
2024-01-31,
2024-02-02,
2024-02-04,852.902142857143
2024-02-06,
2024-02-08,
2024-02-10,859.9757142857143
2024-02-12,
2024-02-14,
2024-02-16,
2024-02-18,862.8149999999999
2024-02-20,
2024-02-22,
2024-02-24,863.0914285714285
2024-02-26,
2024-02-28,
2024-03-01,
2024-03-03,864.2785714285714
2024-03-05,
2024-03-07,
2024-03-09,722.8135714285714
2024-03-11,
2024-03-13,
2024-03-15,
2024-03-17,865.2728571428571
2024-03-19,
2024-03-21,
2024-03-23,825.6878571428571
2024-03-25,
2024-03-27,
2024-03-29,
2024-03-31,778.245
2024-04-02,
2024-04-04,
2024-04-06,863.9635714285714
2024-04-08,
2024-04-10,
2024-04-12,
2024-04-14,849.5742857142858
2024-04-16,
2024-04-18,
2024-04-20,870.3814285714286
2024-04-22,
2024-04-24,
2024-04-26,
2024-04-28,832.3885714285715
2024-04-30,
2024-05-02,
2024-05-04,803.4771428571429
2024-05-06,
2024-05-08,
2024-05-10,
2024-05-12,771.7564285714286
2024-05-14,
2024-05-16,
2024-05-18,913.6307142857142
2024-05-20,
2024-05-22,
2024-05-24,
2024-05-26,913.7464285714286
2024-05-28,
2024-05-30,
2024-06-01,908.5028571428572
2024-06-03,
2024-06-05,
2024-06-07,
2024-06-09,924.2292857142857
2024-06-11,
2024-06-13,
2024-06-15,920.34
2024-06-17,
2024-06-19,
2024-06-21,
2024-06-23,922.4978571428571
2024-06-25,
2024-06-27,
2024-06-29,885.1992857142858
2024-07-01,
2024-07-03,
2024-07-05,
2024-07-07,929.9935714285714
2024-07-09,
2024-07-11,
2024-07-13,889.7271428571429
2024-07-15,
2024-07-17,
2024-07-19,
2024-07-21,932.4728571428572
2024-07-23,
2024-07-25,
2024-07-27,954.795
2024-07-29,
2024-07-31,
2024-08-02,
2024-08-04,862.165
