timestamp,kWh fornecido
2023-10-01,90.228
2023-10-03,
2023-10-05,713.04
2023-10-07,
2023-10-09,
2023-10-11,875.5260000000001
2023-10-13,
2023-10-15,873.39
2023-10-17,
2023-10-19,
2023-10-21,800.1659999999999
2023-10-23,
2023-10-25,761.034
2023-10-27,
2023-10-29,
2023-10-31,870.534
2023-11-02,
2023-11-04,862.7369999999999
2023-11-06,
2023-11-08,
2023-11-10,880.875
2023-11-12,
2023-11-14,878.3219999999999
2023-11-16,
2023-11-18,
2023-11-20,799.701
2023-11-22,
2023-11-24,869.3190000000001
2023-11-26,
2023-11-28,
2023-11-30,887.7119999999999
2023-12-02,
2023-12-04,885.702
2023-12-06,
2023-12-08,
2023-12-10,844.68
2023-12-12,
2023-12-14,880.341
2023-12-16,
2023-12-18,
2023-12-20,860.943
2023-12-22,
2023-12-24,877.8629999999999
2023-12-26,
2023-12-28,
2023-12-30,873.4590000000001
2024-01-01,
2024-01-03,878.439
2024-01-05,
2024-01-07,
2024-01-09,863.3190000000001
2024-01-11,
2024-01-13,866.841
2024-01-15,
2024-01-17,
2024-01-19,803.568
2024-01-21,
2024-01-23,824.6610000000001
2024-01-25,
2024-01-27,
2024-01-29,818.5409999999999
2024-01-31,
2024-02-02,862.626
2024-02-04,
2024-02-06,
2024-02-08,850.1850000000001
2024-02-10,
2024-02-12,858.0450000000001
2024-02-14,
2024-02-16,
2024-02-18,862.923
2024-02-20,
2024-02-22,862.5779999999999
2024-02-24,
2024-02-26,
2024-02-28,863.649
2024-03-01,
2024-03-03,864.372
2024-03-05,
2024-03-07,
2024-03-09,661.3889999999999
2024-03-11,
2024-03-13,871.521
2024-03-15,
2024-03-17,
2024-03-19,863.1479999999999
2024-03-21,
2024-03-23,865.0440000000001
2024-03-25,
2024-03-27,
2024-03-29,797.28
2024-03-31,
2024-04-02,756.261
2024-04-04,
2024-04-06,
2024-04-08,863.826
2024-04-10,
2024-04-12,862.635
2024-04-14,
2024-04-16,
2024-04-18,849.8190000000001
2024-04-20,
2024-04-22,868.128
2024-04-24,
2024-04-26,
2024-04-28,831.0989999999999
2024-04-30,
2024-05-02,820.2
2024-05-04,
2024-05-06,
2024-05-08,798.0899999999999
2024-05-10,
2024-05-12,738.0
2024-05-14,
2024-05-16,
2024-05-18,918.8190000000001
2024-05-20,
2024-05-22,909.207
2024-05-24,
2024-05-26,
2024-05-28,913.5840000000001
2024-05-30,
2024-06-01,905.1
2024-06-03,
2024-06-05,
2024-06-07,920.385
2024-06-09,
2024-06-11,926.673
2024-06-13,
2024-06-15,
2024-06-17,918.549
2024-06-19,
2024-06-21,913.731
2024-06-23,
2024-06-25,
2024-06-27,935.9970000000001
2024-06-29,
2024-07-01,864.642
2024-07-03,
2024-07-05,
2024-07-07,928.077
2024-07-09,
2024-07-11,857.475
2024-07-13,
2024-07-15,
2024-07-17,952.503
2024-07-19,
2024-07-21,923.412
2024-07-23,
2024-07-25,
2024-07-27,956.8709999999999
2024-07-29,
2024-07-31,947.9190000000001
2024-08-02,
2024-08-04,
2024-08-06,704.13
