timestamp,kWh fornecido
2023-10-01,0.0
2023-10-03,331.02
2023-10-05,
2023-10-07,716.0949999999999
2023-10-09,875.6749999999998
2023-10-11,
2023-10-13,875.1999999999999
2023-10-15,873.5600000000001
2023-10-17,
2023-10-19,872.1350000000001
2023-10-21,752.235
2023-10-23,
2023-10-25,688.2600000000001
2023-10-27,871.46
2023-10-29,
2023-10-31,870.335
2023-11-02,870.715
2023-11-04,
2023-11-06,858.3149999999999
2023-11-08,877.0799999999999
2023-11-10,
2023-11-12,880.465
2023-11-14,876.86
2023-11-16,
2023-11-18,880.415
2023-11-20,748.9900000000001
2023-11-22,
2023-11-24,861.44
2023-11-26,877.8650000000001
2023-11-28,
2023-11-30,888.005
2023-12-02,887.3149999999999
2023-12-04,
2023-12-06,885.39
2023-12-08,881.895
2023-12-10,
2023-12-12,820.8850000000001
2023-12-14,881.32
2023-12-16,
2023-12-18,860.7800000000001
2023-12-20,866.5649999999999
2023-12-22,
2023-12-24,877.085
2023-12-26,879.495
2023-12-28,
2023-12-30,875.2249999999999
2024-01-01,873.6700000000001
2024-01-03,
2024-01-05,878.435
2024-01-07,866.04
2024-01-09,
2024-01-11,865.3249999999999
2024-01-13,866.06
2024-01-15,
2024-01-17,867.9399999999999
2024-01-19,760.11
2024-01-21,
2024-01-23,808.1550000000001
2024-01-25,856.185
2024-01-27,
2024-01-29,787.785
2024-01-31,864.495
2024-02-02,
2024-02-04,859.035
2024-02-06,848.11
2024-02-08,
2024-02-10,859.495
2024-02-12,863.6750000000001
2024-02-14,
2024-02-16,854.18
2024-02-18,862.805
2024-02-20,
2024-02-22,862.65
2024-02-24,862.5999999999999
2024-02-26,
2024-02-28,863.34
2024-03-01,864.25
2024-03-03,
2024-03-05,864.61
2024-03-07,863.515
2024-03-09,
2024-03-11,526.635
2024-03-13,872.145
2024-03-15,
2024-03-17,870.5099999999999
2024-03-19,867.215
2024-03-21,
2024-03-23,858.15
2024-03-25,864.835
2024-03-27,
2024-03-29,750.42
2024-03-31,731.515
2024-04-02,
2024-04-04,818.835
2024-04-06,864.8299999999999
2024-04-08,
2024-04-10,863.3449999999999
2024-04-12,862.9249999999998
2024-04-14,
2024-04-16,836.96
2024-04-18,862.27
2024-04-20,
2024-04-22,873.54
2024-04-24,865.275
2024-04-26,
2024-04-28,858.62
2024-04-30,804.2249999999999
2024-05-02,
2024-05-04,840.8250000000002
2024-05-06,782.46
2024-05-08,
2024-05-10,796.185
2024-05-12,799.785
2024-05-14,
2024-05-16,735.6850000000001
2024-05-18,920.12
2024-05-20,
2024-05-22,906.715
2024-05-24,914.4050000000001
2024-05-26,
2024-05-28,915.805
2024-05-30,909.975
2024-06-01,
2024-06-03,907.7049999999999
2024-06-05,908.995
2024-06-07,
2024-06-09,922.6349999999999
2024-06-11,923.215
2024-06-13,
2024-06-15,931.71
2024-06-17,929.725
2024-06-19,
2024-06-21,897.89
2024-06-23,915.715
2024-06-25,
2024-06-27,935.6
2024-06-29,936.4
2024-07-01,
2024-07-03,810.8100000000001
2024-07-05,954.1
2024-07-07,
2024-07-09,910.9499999999999
2024-07-11,889.4900000000001
2024-07-13,
2024-07-15,857.025
2024-07-17,952.7049999999999
2024-07-19,
2024-07-21,914.12
2024-07-23,942.3100000000001
2024-07-25,
2024-07-27,957.64
2024-07-29,955.29
2024-07-31,
2024-08-02,947.725
2024-08-04,823.0575
